position,TerrainSlope,lon,lat
3.503331,2.753892,-148.92775,-85.718793
3.509075,2.828165,-148.926441,-85.718631
3.51482,2.84949,-148.925133,-85.718468
3.520564,2.854776,-148.923825,-85.718306
3.526308,2.869266,-148.922517,-85.718144
3.532052,2.845191,-148.92121,-85.717981
3.537796,2.788925,-148.919902,-85.717819
3.54354,2.645022,-148.918594,-85.717657
3.549284,2.379422,-148.917287,-85.717494
3.555028,2.023835,-148.915979,-85.717332
3.560772,1.660316,-148.914672,-85.71717
3.566516,1.398056,-148.913365,-85.717007
3.57226,1.281732,-148.912058,-85.716845
3.578004,1.333182,-148.910751,-85.716683
